12	 69	 5.71944    1.12581e+06
56	 70	 4.03128    3.97316e+06
45	 71	 13.1124    2.8945e+06
36	 72	 0.959967    3134.18
10	 73	 8.71471    114515
36	 74	 1.50959    50221.1
36	 75	 11.9667    89499.6
26	 76	 7.50315    3.56647e+06
37	 77	 0.724828    39308
41	 78	 0.992065    7634.21
41	 79	 0.116294    44988.7
39	 80	 3.1913    3685.3
41	 81	 1.1366    1732.35
40	 82	 8.3678    90422.7
40	 83	 33.9699    25340.4
7	 84	 17.0146    2.26311e+06
44	 85	 1.7105    11738.7
49	 86	 8.57625    967490
11	 87	 9.9965    589328
43	 88	 2.94048    67426.4
51	 89	 13.0796    1.82833e+06
40	 90	 2.81188    1.24861e+06
54	 91	 12.0189    1.75257e+06
49	 92	 14.0136    231221
14	 93	 3.29413    328266
46	 94	 0.885385    42948.9
49	 95	 0.732599    352168
50	 96	 0.774598    57996.8
3	 97	 12.8918    2.27627e+06
20	 98	 3.56675    567500
2	 99	 1.18154    1.05593e+06
49	 100	 6.06057    40657.2
56	 101	 1.66748    957861
53	 102	 42.313    34360.6
53	 103	 0.0782263    57570
51	 104	 0.24842    73794.4
55	 105	 2.15642    78767.8
31	 106	 16.7789    2.48983e+06
20	 107	 0.859806    238933
41	 108	 4.18717    3.70494e+06
56	 109	 2.98575    34036.4
46	 110	 2.4163    2.13668e+06
10	 111	 1.26947    2.81086e+06
26	 112	 4.37752    897126
5	 113	 2.8835    589009
19	 0	 0.071327    110637
25	 1	 1.81367    1.18411e+06
5	 2	 8.4073    49102.7
19	 3	 11.4422    131700
1	 4	 42.147    69611.2
8	 5	 2.93005    172074
22	 6	 0.569025    192017
12	 7	 0.76748    1.02464e+06
3	 8	 10.0007    54080.3
0	 9	 3.16501    601567
0	 10	 0.671528    252767
4	 11	 3.24372    48960
33	 12	 5.69365    392243
8	 13	 1.65403    45913.8
47	 14	 11.0618    1.97337e+06
25	 15	 1.06733    540419
7	 16	 2.0262    32590.5
56	 17	 33.2095    2.5632e+06
11	 18	 8.89974    19753.4
16	 19	 2.99118    493612
1	 20	 9.09744    148774
35	 21	 31.1998    87442.4
16	 22	 4.72057    984594
10	 23	 16.2124    67047.6
14	 24	 1.9293    59710.6
16	 25	 0.732055    128773
54	 26	 2.03964    1.54239e+06
11	 27	 29.0692    163956
13	 28	 101.634    22002.2
46	 29	 2.11337    512067
52	 30	 1.18565    128838
27	 31	 4.24737    2.30517e+06
52	 32	 0.478776    181121
5	 33	 4.85155    469400
49	 34	 1.84291    351012
11	 35	 1.45497    566561
36	 36	 10.0826    2.16801e+06
37	 37	 3.84802    2.25561e+06
55	 38	 0.164311    121487
18	 39	 4.10578    39070.1
29	 40	 0.302344    936829
19	 41	 7.78172    18474.4
43	 42	 27.3393    3.4928e+06
43	 43	 5.56296    3.04787e+06
33	 44	 0.788878    2.71872e+06
18	 45	 1.38841    340883
5	 46	 6.69152    92515.1
18	 47	 0.959642    245335
10	 48	 9.60759    1.34022e+06
38	 49	 7.51929    3.18091e+06
35	 50	 2.80452    2.20306e+06
24	 51	 19.0604    40518.2
27	 52	 3.81463    103729
22	 53	 1.64312    458305
6	 54	 3.19135    128129
55	 55	 4.8945    1.25118e+06
44	 56	 1.01932    3.7748e+06
27	 57	 14.3129    81646.7
44	 58	 1.89053    2.93091e+06
49	 59	 3.50664    3.75446e+06
33	 60	 2.65456    110723
28	 61	 0.590056    158945
30	 62	 2.54484    52114.1
6	 63	 5.30507    278441
23	 64	 5.58985    1.99078e+06
25	 65	 2.65533    1.17942e+06
35	 66	 0.0135102    45011.8
35	 67	 1.24306    4569.19
23	 68	 0.457196    2.25618e+06
12	 69	 4.49448    1.12581e+06
56	 70	 7.89641    3.97316e+06
45	 71	 4.95925    2.8945e+06
36	 72	 2.10077    3134.18
10	 73	 2.28193    114515
36	 74	 1.35955    50221.1
36	 75	 7.66308    89499.6
26	 76	 8.02124    3.56647e+06
37	 77	 0.398995    39308
41	 78	 0.582459    7634.21
41	 79	 0.0986903    44988.7
39	 80	 1.07632    3685.3
41	 81	 1.14286    1732.35
40	 82	 9.59335    90422.7
40	 83	 29.309    25340.4
7	 84	 20.7936    2.26311e+06
44	 85	 2.00166    11738.7
49	 86	 13.9838    967490
11	 87	 10.6171    589328
43	 88	 2.78968    67426.4
51	 89	 16.211    1.82833e+06
40	 90	 6.82738    1.24861e+06
54	 91	 12.8299    1.75257e+06
49	 92	 32.4132    231221
14	 93	 7.74561    328266
46	 94	 1.67748    42948.9
49	 95	 0.674664    352168
50	 96	 0.703933    57996.8
3	 97	 18.6277    2.27627e+06
20	 98	 4.15651    567500
2	 99	 0.902736    1.05593e+06
49	 100	 0.912833    40657.2
56	 101	 1.72503    957861
53	 102	 35.2662    34360.6
53	 103	 0.0801538    57570
51	 104	 0.296773    73794.4
55	 105	 3.40091    78767.8
31	 106	 10.5624    2.48983e+06
20	 107	 0.922619    238933
41	 108	 4.4306    3.70494e+06
56	 109	 3.59688    34036.4
46	 110	 1.60755    2.13668e+06
10	 111	 1.52069    2.81086e+06
26	 112	 4.97213    897126
5	 113	 3.38717    589009
19	 0	 0.099302    110637
25	 1	 1.8274    1.18411e+06
5	 2	 3.69208    49102.7
19	 3	 8.97913    131700
1	 4	 45.8841    69611.2
8	 5	 4.03163    172074
22	 6	 5.59296    192017
12	 7	 1.77397    1.02464e+06
3	 8	 6.05864    54080.3
0	 9	 4.10344    601567
0	 10	 0.51223    252767
4	 11	 4.11661    48960
33	 12	 3.88002    392243
8	 13	 0.896683    45913.8
47	 14	 15.0114    1.97337e+06
25	 15	 1.74984    540419
7	 16	 1.14325    32590.5
56	 17	 15.2919    2.5632e+06
11	 18	 11.0043    19753.4
16	 19	 4.07897    493612
1	 20	 10.1375    148774
35	 21	 33.2288    87442.4
16	 22	 2.89017    984594
10	 23	 2.38755    67047.6
14	 24	 1.60552    59710.6
16	 25	 0.54941    128773
54	 26	 2.9234    1.54239e+06
11	 27	 25.6281    163956
13	 28	 53.7374    22002.2
46	 29	 1.41595    512067
52	 30	 4.61751    128838
27	 31	 7.53464    2.30517e+06
52	 32	 0.394095    181121
5	 33	 8.11433    469400
49	 34	 1.00896    351012
11	 35	 1.39552    566561
36	 36	 8.7101    2.16801e+06
37	 37	 3.34854    2.25561e+06
55	 38	 0.180113    121487
18	 39	 3.4679    39070.1
29	 40	 0.959611    936829
19	 41	 5.46246    18474.4
43	 42	 28.2815    3.4928e+06
43	 43	 4.28082    3.04787e+06
33	 44	 2.09892    2.71872e+06
18	 45	 1.20296    340883
5	 46	 2.77712    92515.1
18	 47	 1.78997    245335
10	 48	 4.23495    1.34022e+06
38	 49	 7.99795    3.18091e+06
35	 50	 1.65321    2.20306e+06
24	 51	 14.0698    40518.2
27	 52	 2.89182    103729
22	 53	 2.40123    458305
6	 54	 1.2048    128129
55	 55	 5.71312    1.25118e+06
44	 56	 1.97039    3.7748e+06
27	 57	 7.45546    81646.7
44	 58	 0.702608    2.93091e+06
49	 59	 4.17915    3.75446e+06
33	 60	 1.63059    110723
28	 61	 0.456915    158945
30	 62	 4.6361    52114.1
6	 63	 5.62631    278441
23	 64	 7.77284    1.99078e+06
25	 65	 2.05163    1.17942e+06
35	 66	 0.0116126    45011.8
35	 67	 9.9394    4569.19
23	 68	 0.604009    2.25618e+06
12	 69	 6.2399    1.12581e+06
56	 70	 4.68226    3.97316e+06
45	 71	 16.7908    2.8945e+06
36	 72	 0.346346    3134.18
10	 73	 10.6431    114515
36	 74	 1.11608    50221.1
36	 75	 12.992    89499.6
26	 76	 5.98229    3.56647e+06
37	 77	 0.542439    39308
41	 78	 0.41197    7634.21
41	 79	 0.0839683    44988.7
39	 80	 4.4651    3685.3
41	 81	 0.999663    1732.35
40	 82	 9.65454    90422.7
40	 83	 27.7885    25340.4
7	 84	 20.6041    2.26311e+06
44	 85	 1.61898    11738.7
49	 86	 10.66    967490
11	 87	 4.26429    589328
43	 88	 4.16969    67426.4
51	 89	 13.4592    1.82833e+06
40	 90	 11.4411    1.24861e+06
54	 91	 12.2705    1.75257e+06
49	 92	 11.9299    231221
14	 93	 2.92976    328266
46	 94	 0.183713    42948.9
49	 95	 0.685498    352168
50	 96	 1.06019    57996.8
3	 97	 8.59048    2.27627e+06
20	 98	 5.44506    567500
2	 99	 0.561551    1.05593e+06
49	 100	 8.56974    40657.2
56	 101	 1.29283    957861
53	 102	 41.8876    34360.6
53	 103	 0.0793526    57570
51	 104	 0.170213    73794.4
55	 105	 1.53042    78767.8
31	 106	 23.1546    2.48983e+06
20	 107	 0.928881    238933
41	 108	 6.77541    3.70494e+06
56	 109	 2.67066    34036.4
46	 110	 1.31342    2.13668e+06
10	 111	 1.10939    2.81086e+06
26	 112	 14.5312    897126
5	 113	 4.68553    589009
